Id,X,Y
2003293,462000,7095500
2287428,480700,7060300
2801884,480700,7060300
3729648,480700,7060300
2824224,891300,7410500
2336692,509800,7022000
3090656,891200,7410600
3687185,891200,7410600
3494955,509600,7022200
1322242,891100,7410700
2240129,891100,7410700
3206727,891100,7410700
811021,480600,7060400
1340803,480600,7060400
2526113,480600,7060400
2715073,480600,7060400
3801331,480600,7060400
3290611,480400,7060700
1415724,458000,7104900
2409485,480500,7060500
2734330,480800,7060000
1861998,523800,7007600
1976998,523800,7007600
1575698,480600,7060300
2224528,480600,7060300
2904830,480600,7060300
3149605,891200,7410700
1405207,556000,6981400
1408861,556000,6981400
1294800,458000,7104800
2561392,480400,7060600
3070597,891100,7410800
3248503,891100,7410800
412085,480700,7060100
791939,480700,7060100
799660,480700,7060100
1443909,480700,7060100
3357579,480700,7060100
3505264,480700,7060100
142253,457900,7105000
540979,480300,7060700
1034370,480300,7060700
2185544,480800,7059900
732752,458000,7104700
464817,562000,6977300
1765832,562000,6977300
2217243,480600,7060200
2389724,480600,7060200
2583795,480600,7060200
3679308,480600,7060200
669424,891400,7410600
1930957,891400,7410600
964768,457900,7104900
1563669,457900,7104900
710008,891300,7410700
838714,891300,7410700
3178590,509600,7022000
484266,480700,7060000
1286938,480700,7060000
3040065,509400,7022200
2421650,480500,7060300
201646,616300,6949800
96338,480300,7060600
1437163,480300,7060600
2233046,480600,7060100
2794679,480400,7060400
3478873,480400,7060400
1845623,891500,7410600
2265212,891500,7410600
623449,891400,7410700
1023237,891400,7410700
1582231,891400,7410700
3004924,891400,7410700
1191610,480300,7060500
1889134,480300,7060500
2896470,480300,7060500
3726994,480300,7060500
3761157,480300,7060500
2119972,457800,7104900
1980615,480200,7060600
1754854,891500,7410700
1939801,891500,7410700
1521293,480300,7060400
2370580,480300,7060400
1395326,891400,7410800
2465392,509500,7021900
2364321,813500,7458700
2789976,891300,7410900
3318238,891300,7410900
3487677,891300,7410900
292515,891200,7411000
2290120,891200,7411000
1115325,480200,7060500
1761622,891500,7410800
3055725,891500,7410800
1406715,891400,7410900
2293434,891400,7410900
2582560,891400,7410900
1317773,480000,7060700
1668784,480200,7060300
1258669,480000,7060600
2022264,480000,7060600
3837653,480000,7060600
1952507,891500,7410900
2041018,891500,7410900
2649098,891500,7410900
3047764,891500,7410900
698966,509100,7022100
3781414,461800,7094800
3259353,813200,7459000
1385245,891900,7410600
2202658,480200,7060200
2298461,615400,6949800
337756,563500,6975900
3712896,563500,6975900
1464703,891600,7410900
3237151,891600,7410900
24137,562700,6976400
1293722,562700,6976400
73928,891500,7411000
526992,891500,7411000
2140230,891500,7411000
2977136,891500,7411000
1466223,479700,7060900
2295587,479700,7060900
3551897,479700,7060900
832620,508900,7022200
2659804,508900,7022200
3551747,457500,7104800
2943725,508600,7022500
1359041,891700,7410900
2434357,891700,7410900
3359712,891700,7410900
2904965,891600,7411000
644583,891500,7411100
1440792,891500,7411100
3391371,891500,7411100
3482201,480000,7060300
2485789,891400,7411200
827872,615000,6949800
2032668,615000,6949800
133501,480000,7060200
3411945,480000,7060200
1605346,562900,6976100
3030253,604200,6954100
614214,440500,7169800
2272406,440500,7169800
3453746,457300,7105000
2491625,457400,7104700
262884,522700,7007800
3165706,522700,7007800
2594606,891700,7411100
771796,457400,7104600
1029521,891600,7411200
575458,562600,6976200
1000199,479400,7061000
3071073,508800,7022000
3457632,613600,6950200
2946597,522700,7007700
111081,457300,7104700
2105669,863400,7432900
787390,891700,7411200
1289550,891700,7411200
1178500,812700,7459600
2715394,812700,7459600
467065,891700,7411300
1682789,891700,7411300
2017607,891600,7411400
3420359,891600,7411400
3167692,556700,6979900
3704751,556700,6979900
1097319,891800,7411300
1252957,891800,7411300
2478091,891600,7411500
1175607,587800,6961400
862229,563200,6975500
1500514,563200,6975500
2043716,563200,6975500
1388884,562700,6975800
1102408,479000,7061100
1319960,479000,7061100
3049811,479000,7061100
2046255,891700,7411500
2101962,891700,7411500
642283,604000,6953800
1257228,604000,6953800
1213944,553800,6981800
2671695,553800,6981800
295031,557700,6979100
2775603,557700,6979100
68740,891600,7411600
2811646,891600,7411600
1187608,542500,6990200
3742699,542500,6990200
134870,522200,7007800
1625435,562600,6975800
2092582,562600,6975800
2448091,562700,6975700
1524869,478700,7061400
3436961,542600,6990000
3617484,542600,6990000
169176,522700,7007200
409023,557700,6978900
2321105,557500,6979000
960124,562900,6975400
3176720,562900,6975400
2318112,563200,6975200
3626693,891700,7411800
2874565,563300,6975100
165299,891800,7411800
772028,891800,7411800
1368535,891700,7411900
1643412,891700,7411900
2131005,588100,6960800
1446082,562000,6975800
7692,563500,6974800
2118251,522800,7006700
2163978,522800,7006700
3309235,891800,7412000
2056211,588200,6960600
2167464,891800,7412100
398712,440300,7164200
1777957,440300,7164200
611530,562600,6975100
1262417,562600,6975100
812211,745700,7477700
1277928,745700,7477700
3643346,647200,6938800
576643,527300,7002100
3529213,527300,7002100
1626729,552700,6981700
3153949,562500,6975000
3624098,562500,6975000
1580637,832100,7452100
3829287,891600,7412700
3486142,455900,7105200
649934,636100,7469600
910854,636100,7469600
1650364,636100,7469600
2341298,636100,7469600
2954396,636100,7469600
277564,512300,7016400
714916,512000,7016700
3177932,512000,7016700
3640979,891600,7412900
255361,745800,7478100
2010270,891800,7412900
3306761,891800,7412900
1664300,455600,7105300
1678869,455600,7105300
3796621,745800,7478200
2927282,617800,6947100
427034,511800,7016600
1942683,511800,7016600
2992288,500200,7029600
26040,891600,7413300
3640371,891600,7413300
3096647,500200,7029500
2022880,620400,6946000
3305900,746600,7478300
3108569,784500,7470700
2749089,618800,6946500
2865628,618800,6946500
527537,620400,6945900
1839311,620400,6945900
569430,745900,7478500
2177982,745900,7478500
1101607,511700,7016300
1713070,511700,7016300
2480622,619400,6946200
886881,857300,7438900
1330271,857300,7438900
3527994,459600,7094500
75108,618900,6946200
449242,618900,6946200
1619202,562100,6974200
3370117,562100,6974200
2081926,459500,7094500
578186,857700,7438900
1373249,459400,7094500
2855509,459400,7094500
2662599,469500,7073900
676997,619600,6945800
2860911,619600,6945800
3283666,619600,6945800
2591348,746100,7478800
363725,891500,7414100
1726836,891500,7414100
1635048,619700,6945700
2831617,619700,6945700
3563524,746100,7478900
1782287,746900,7478800
2719184,746900,7478800
1890114,746600,7478900
504329,619200,6945700
917349,619200,6945700
954061,619200,6945700
1076802,784800,7471300
1066458,784900,7471300
2487020,850500,7443700
1942589,612400,6948100
379675,784800,7471400
736673,784500,7471500
1961667,784500,7471500
2369414,784500,7471500
2310166,784900,7471400
3311789,785300,7471300
2205875,461200,7089500
884921,784300,7471600
2445240,784300,7471600
2862077,784700,7471500
3265430,459100,7094100
1060529,784400,7471600
585659,784800,7471500
3182145,784800,7471500
3193247,784800,7471500
3727138,784800,7471500
411949,784500,7471600
1038861,784500,7471600
2270794,784500,7471600
3196269,784500,7471600
364191,746600,7479200
1938932,746600,7479200
685918,784600,7471600
989264,784600,7471600
244004,785000,7471500
3815862,785000,7471500
2011820,784300,7471700
658575,784500,7471700
962617,850300,7444100
3026474,746600,7479300
3140552,538600,6990300
637302,746700,7479300
1707383,746700,7479300
3172214,746700,7479300
3665668,746700,7479300
299140,784600,7471700
2446377,538700,6990200
2463383,538700,6990200
3066113,785400,7471500
1824852,458800,7094300
3623018,458800,7094300
1251194,784800,7471700
2112704,784800,7471700
1441089,850100,7444300
1491197,850100,7444300
2466656,850100,7444300
422924,497900,7030500
2753149,497900,7030500
2989437,458700,7094300
3512174,784000,7472000
877299,538200,6990400
2155826,538200,6990400
136809,850000,7444500
3124162,784900,7471800
274722,783900,7472100
1485384,783900,7472100
752800,538100,6990400
3804210,538100,6990400
5268,562200,6973000
2395588,562200,6973000
1351522,458500,7094300
1228079,538000,6990300
2279318,538000,6990300
1376203,746600,7479700
1385661,461700,7087100
1692876,537800,6990400
2399722,461500,7087300
3685518,461500,7087300
2804288,458300,7094200
1500901,849100,7445500
446566,461800,7086400
1958629,591100,6956400
2521510,591100,6956400
599812,537800,6990100
2921838,537800,6990100
3011997,746600,7480000
3687121,575200,6964600
2091341,849900,7445200
2003513,458100,7094000
2106847,458100,7094000
2155248,505900,7020100
2447666,505900,7020100
101256,645500,6936600
1908270,645500,6936600
1055410,482000,7050600
1229033,784500,7472600
2116880,505700,7020200
2276159,592200,6955500
1661963,461200,7086800
3825502,461200,7086800
3040261,460900,7087300
3719430,876800,7428000
173032,647300,6935800
2660557,647300,6935800
2679622,457300,7094800
2054839,743900,7480900
3117684,743900,7480900
3124810,591700,6955400
3077169,621700,6943100
540080,481700,7050200
22823,621000,6943300
3713974,621000,6943300
1311823,481500,7050400
3667176,481500,7050400
544406,591700,6955200
1791031,591700,6955200
3141384,591700,6955200
1297202,492600,7034900
2594823,492600,7034900
2508407,481400,7050300
2826334,481400,7050300
2335012,457400,7093500
737838,481500,7049900
2945211,481500,7049900
1102046,891600,7416900
1399054,891600,7416900
1436473,481400,7050000
519967,882300,7424500
2513824,882300,7424500
3165118,882300,7424500
437580,481500,7049800
2760903,882500,7424400
3824967,882500,7424400
3074027,846100,7448500
1161916,555600,6975500
2218864,555600,6975500
3545096,555600,6975500
1334361,883100,7424100
2149927,883100,7424100
223446,883400,7424000
704945,883400,7424000
1122855,883400,7424000
1233969,883400,7424000
689558,859300,7441000
1707175,647300,6934900
872812,883200,7424300
1290711,883200,7424300
3224507,883200,7424300
400144,883300,7424300
2323860,883300,7424300
156718,882800,7424700
3435093,882800,7424700
390980,883000,7424600
2095216,883000,7424600
3530896,883000,7424600
2195826,883400,7424300
2762644,883400,7424300
3701916,883400,7424300
2039642,883300,7424400
848784,883200,7424500
1779948,883200,7424500
136421,573200,6964000
951171,622500,6941800
787700,883000,7424800
3459879,846900,7448800
251398,492200,7033800
1945493,492200,7033800
3414670,492200,7033800
1350736,846200,7449400
3047905,846200,7449400
2543159,544800,6982200
3748454,544800,6982200
3744059,545600,6981400
711549,544100,6982500
54028,849500,7447800
2464666,849900,7447600
2745702,757200,7480600
1474513,544300,6982300
439231,622800,6941100
2797009,622800,6941100
2164617,524500,6998600
2792589,524500,6998600
779411,545500,6981400
855563,545500,6981400
1016159,495000,7029600
1581409,495000,7029600
2330579,495000,7029600
2243052,467000,7071200
968893,494500,7030100
1835462,494500,7030100
530494,494600,7029900
1773490,494600,7029900
2491154,494600,7029900
1123778,891000,7419200
680022,491400,7033800
1036089,491400,7033800
2463634,491400,7033800
1111467,890900,7419400
3294003,890900,7419400
1116259,466800,7071100
642415,890900,7419500
1079740,554400,6974600
3459309,554400,6974600
2881642,494200,7030000
116954,891000,7419600
3423784,891000,7419600
983243,543700,6982100
3499396,543700,6982100
3091145,890900,7419700
1471459,890800,7419800
43727,524200,6998100
1891840,554200,6974500
3254149,554200,6974500
948573,890800,7419900
1642876,890800,7419900
2027499,890800,7419900
2223840,890800,7419900
1227154,890800,7420000
278876,890700,7420100
2092152,890700,7420100
549880,890800,7420100
2044926,890800,7420100
2558156,466200,7071200
763465,890700,7420200
2710697,466400,7070800
3801344,466400,7070800
266326,466300,7070900
623209,466400,7070700
1587953,890600,7420400
2351965,890600,7420400
3310372,890600,7420400
2646621,890700,7420400
2480111,890400,7420700
1207260,890200,7420900
1271477,889900,7421200
1608154,889900,7421200
2526293,890300,7420900
132075,890200,7421000
949434,759000,7481400
1903272,759000,7481400
2682866,759000,7481400
3794721,759000,7481400
780345,591000,6952800
160524,588700,6953900
656705,890400,7421000
1737107,890400,7421000
251867,889700,7421700
2647965,889700,7421700
728719,856700,7445200
2942832,589900,6953000
565176,890200,7421400
1140255,890200,7421400
2619958,890200,7421400
2707360,890200,7421400
3491327,890200,7421400
3553006,889600,7421900
2316061,466000,7070300
4533,890100,7421500
3338183,890100,7421500
3444212,890100,7421500
1830496,890000,7421600
2317507,890000,7421600
3416776,889900,7421700
501309,465900,7070400
932484,889800,7421800
2827189,889800,7421800
2121114,890300,7421400
2616301,890300,7421400
1831381,889700,7421900
1984358,889700,7421900
128234,890200,7421500
1623248,890200,7421500
2013106,890200,7421500
2882371,890200,7421500
3365003,890200,7421500
3539292,890200,7421500
3366422,589700,6953000
2559155,454500,7093200
1949922,856300,7445700
426321,465600,7070100
2318969,465600,7070100
322136,856500,7445900
936178,856500,7445900
3035061,594900,6950100
613842,465600,7069900
1173664,540400,6982700
3352384,590300,6952000
2280697,588700,6952700
619601,465400,7069700
3537692,465400,7069700
3582611,457700,7084600
1783560,465400,7069200
3003443,464800,7070200
3169291,465200,7069100
470642,499000,7020500
950416,499000,7020500
2613026,499000,7020500
331683,465300,7068500
2532353,465300,7068500
2733999,467800,7063800
1238204,498500,7020800
3355118,498500,7020800
2854133,597500,6947600
3589165,597500,6947600
2134007,488100,7033300
272795,487600,7033700
313006,603200,6944800
709459,603200,6944800
1913159,639100,6932600
1477492,887600,7426300
3387923,887600,7426300
586055,497800,7020800
1505086,497800,7020800
2113619,497800,7020800
1093693,502600,7015300
1382560,497600,7020900
701712,600600,6945600
1729495,600600,6945600
3838221,600600,6945600
1441146,584800,6952900
80588,887600,7426600
662078,887600,7426600
1367764,887600,7426600
1837988,487800,7032500
1071887,584900,6952600
2492302,584900,6952600
199637,584700,6952700
2106632,584700,6952700
556821,584600,6952700
1824011,487400,7032900
2501679,601300,6944900
1375835,601600,6944700
1619018,873900,7437300
3694562,873800,7437400
403273,487300,7032700
571643,487300,7032700
1199752,487300,7032700
695580,498900,7018300
708594,498900,7018300
1335327,862700,7445200
1914672,862700,7445200
2092522,862700,7445200
2383630,498200,7018500
616559,497600,7019100
1098797,487600,7031100
120724,761900,7484800
555437,606600,6941700
113610,760200,7485200
1826075,760200,7485200
3091596,760400,7485200
1093476,563400,6963200
1666447,563400,6963200
2801396,761200,7485100
2773531,563600,6962900
663853,494900,7021600
1902082,494900,7021600
3613838,761000,7485300
738586,563400,6963000
2200110,579400,6953900
2811660,760600,7485400
2735452,494900,7021500
404595,760500,7485500
1542579,760500,7485500
3748599,760500,7485500
177828,608600,6940500
2545237,579700,6953600
2191227,495000,7021200
552084,509300,7005500
1097497,561600,6963800
1832715,561600,6963800
3245933,537500,6980400
3573414,537500,6980400
1425862,561700,6963600
3807408,756400,7486500
1608636,549800,6971300
2385606,549800,6971300
1540158,561400,6963600
1488765,562200,6963100
3649751,537200,6980400
252593,561500,6963500
894835,561500,6963500
1979091,561500,6963500
1943591,562300,6963000
1070962,561800,6963300
1511344,520300,6994500
1721492,520300,6994500
3435884,520300,6994500
205897,563200,6962400
2505989,563200,6962400
2777466,562000,6963100
1970243,561600,6963300
2274439,520300,6994300
3118073,561800,6963100
3490427,561800,6963100
2972639,561300,6963400
2665034,561200,6963400
2584471,519900,6994500
3206269,519900,6994500
1534670,561100,6963400
2255982,509000,7004900
3030902,509000,7004900
3026864,520300,6994100
2796122,493500,7021800
2844262,493500,7021800
2338575,560700,6963500
2945626,560700,6963500
3654840,579100,6952800
3764796,579400,6952600
498918,607400,6939800
1759699,607400,6939800
2768386,607400,6939800
2841597,579400,6952500
51735,871900,7441600
1004103,519600,6994200
3810220,519600,6994200
364445,566900,6959400
1482246,872800,7441000
1700837,872700,7441100
746161,873300,7440700
1885671,873300,7440700
2362647,873300,7440700
3398883,873300,7440700
2208133,519500,6994200
3805963,608300,6939300
458485,873200,7440800
1098802,873200,7440800
1712243,519400,6994200
1946766,519400,6994200
910174,872900,7441100
777726,873200,7440900
280975,872800,7441200
1519614,873100,7441000
1485350,872400,7441500
3181507,872400,7441500
2363078,872700,7441300
506523,578900,6952500
3571112,578900,6952500
2126489,566800,6959200
3412911,566800,6959200
3522316,566800,6959200
1272221,872500,7441500
1354183,608800,6938900
2758814,608800,6938900
107474,476300,7043300
1075162,873000,7441200
645956,566800,6959100
259398,872900,7441300
2487630,872900,7441300
1222073,629100,6931800
2697235,629100,6931800
1527727,476000,7043400
2235060,476000,7043400
3311357,475700,7043500
1190276,828500,7466600
3842720,828500,7466600
1465020,551800,6968100
2959400,579100,6951800
3479367,579100,6951800
1190749,630500,6931000
1408542,630500,6931000
3122971,493700,7019800
3532789,493700,7019800
2394994,475500,7043500
2482871,475500,7043500
1552778,829800,7466200
1800662,559400,6962900
414840,493800,7019500
1125148,493800,7019500
479490,629600,6931100
2799960,561600,6961500
2702142,858500,7451300
2953576,858500,7451300
1482161,829000,7466700
2691607,630600,6930700
2374042,629500,6931000
983805,495600,7017100
1481579,495600,7017100
545613,630600,6930500
1639897,630600,6930500
2517120,630600,6930500
30462,495100,7017400
2172963,495100,7017400
2727098,560800,6961500
2076383,858600,7451700
3831178,560900,6961400
3374813,572800,6954400
3378549,572800,6954400
978175,578500,6951300
1363374,572600,6954400
2737639,830200,7466900
3291614,830200,7466900
2372813,577400,6951500
1649155,572100,6954300
2419066,586100,6947000
2497065,586100,6947000
34243,586000,6947000
908506,577100,6951500
3849453,577100,6951500
748768,829800,7467400
986662,571600,6954400
2893179,830300,7467300
1197317,830900,7467100
1792306,830900,7467100
3228445,584100,6947700
2155157,830200,7467500
3206611,830200,7467500
3234769,830200,7467500
1343493,584500,6947400
2279187,584500,6947400
2296172,584500,6947400
1327527,637500,6927500
2569632,637500,6927500
2397425,576400,6951500
1375398,831000,7467300
2446645,831000,7467300
1702734,830900,7467400
3496628,830800,7467500
1878735,452800,7079100
1538233,830200,7467900
1641514,830200,7467900
3782020,830200,7467900
2513371,546100,6969500
2089749,830900,7467800
2667476,545900,6969600
2781152,831200,7467700
3393900,830800,7467900
386292,853100,7456600
169045,830900,7467900
1557149,830900,7467900
996310,831600,7467600
188164,452500,7078700
3758537,830700,7468100
705665,546100,6969200
1230296,546100,6969200
174755,853300,7456700
3201636,831700,7467800
3309813,831700,7467800
1159593,582000,6947600
1494021,452600,7078000
1107548,517200,6992100
2821923,517200,6992100
2076006,558200,6960900
3649108,517200,6992000
2232070,555800,6962400
1306468,761600,7490000
1687154,761600,7490000
2386402,581900,6947300
2801247,830200,7469000
3521995,637200,6926200
482803,829600,7469300
1118853,829600,7469300
1875561,829900,7469200
992774,829700,7469300
2189736,829700,7469300
899308,583100,6946500
1136118,456500,7069300
3538565,456500,7069300
1013868,829800,7469300
2416934,829800,7469300
414878,829600,7469400
1408777,828800,7469800
3568412,828800,7469800
2790806,829300,7469600
1825040,828900,7469800
2749673,571200,6952600
2565603,636400,6926200
3603328,637500,6925900
139238,636200,6926200
890490,830900,7469000
2482171,830900,7469000
1665944,637500,6925800
2336904,828300,7470200
1376869,635600,6926300
3052962,635600,6926300
1714613,828800,7470000
333836,828600,7470100
1376969,828600,7470100
2519723,631100,6927500
1058374,828700,7470100
2026542,828700,7470100
3274162,637600,6925700
2517928,569900,6953100
2877765,569900,6953100
1615703,454700,7072000
467933,637800,6925600
495602,637800,6925600
792219,829500,7469800
1685792,829500,7469800
3032983,829500,7469800
627488,635400,6926200
3497987,635400,6926200
200318,828700,7470200
1117171,828700,7470200
3786087,828700,7470200
597076,518200,6990000
1348380,518200,6990000
1299499,828500,7470300
3602908,828500,7470300
903612,626000,6928900
2235069,626000,6928900
682156,831000,7469200
3701757,831000,7469200
253798,518500,6989700
610053,518500,6989700
2946305,518500,6989700
2318549,455200,7070800
1506086,829300,7470000
1855249,829300,7470000
3383623,829300,7470000
3705127,829300,7470000
976023,829100,7470100
1595677,829200,7470100
2654774,829200,7470100
252276,830100,7469700
3148129,518800,6989300
705139,555600,6961400
1355915,555600,6961400
2806903,567100,6954400
1078242,762200,7490700
1070478,518600,6989400
2607657,518600,6989400
559119,555200,6961600
3668826,555200,6961600
1924698,829200,7470200
2814006,622800,6929700
3028371,572300,6951400
3840,633700,6926400
1004495,633700,6926400
1443653,830900,7469500
3082511,830900,7469500
3649282,830900,7469500
818497,829200,7470300
3012252,458700,7063800
122635,829100,7470400
258276,829100,7470400
1930698,829100,7470400
264773,829200,7470400
1714750,829200,7470400
3811255,829200,7470400
1549889,829000,7470500
2017030,829000,7470500
2621633,829000,7470500
3812300,829000,7470500
1198409,552500,6963100
1427419,763600,7490700
1659435,829100,7470500
2730637,829100,7470500
2793333,829100,7470500
721086,828900,7470600
1201102,828900,7470600
867120,635700,6925600
2383068,635700,6925600
842423,828800,7470700
41076,829100,7470600
172349,829100,7470600
571841,829100,7470600
844535,829100,7470600
3188996,829100,7470600
3746447,829100,7470600
147260,637400,6925100
2234752,637400,6925100
3738944,828700,7470800
3719020,631200,6926800
937995,829400,7470500
661505,829000,7470700
3131656,829000,7470700
3356346,829000,7470700
62381,627000,6928000
1032747,828900,7470800
2803805,828900,7470800
1475257,631200,6926600
1101478,628100,6927500
2717193,628100,6927500
2223287,830400,7470300
322670,453700,7072000
1766479,574200,6949700
1718282,457200,7065400
147618,632200,6926200
2427201,632200,6926200
2553407,632200,6926200
679925,828400,7471300
1266613,453900,7071400
51164,573000,6950200
3034778,573000,6950200
3068074,458000,7063700
370130,829600,7470900
2983521,828500,7471400
871606,828300,7471500
1213717,828300,7471500
2130072,828300,7471500
2139937,828300,7471500
1896528,531200,6977700
1252929,573000,6950100
1689396,828200,7471600
267619,829800,7470900
3542928,759400,7492100
349178,572700,6950100
2883344,572700,6950100
2918667,814600,7477300
3638351,814600,7477300
69138,710300,7496200
365854,710300,7496200
477214,710300,7496200
923622,710300,7496200
964558,710300,7496200
1646681,710300,7496200
1652576,710300,7496200
1653991,710300,7496200
1762042,710300,7496200
2185235,710300,7496200
2321063,710300,7496200
2554922,710300,7496200
2623036,710300,7496200
2668077,710300,7496200
2901096,710300,7496200
3065769,710300,7496200
3141775,710300,7496200
3155253,710300,7496200
3270491,710300,7496200
3432997,710300,7496200
3613550,710300,7496200
330259,829700,7471100
504861,829700,7471100
868957,829700,7471100
2713343,829700,7471100
387070,572600,6950100
410716,572900,6949900
2044283,830500,7470800
3350943,830500,7470800
3528916,555200,6960300
1850808,531000,6977500
1278614,822100,7474500
1810656,548200,6964800
1891327,828200,7472000
2802284,828200,7472000
1293658,534100,6974900
2729317,534100,6974900
2133565,890200,7435100
1389602,830400,7471100
1938239,830400,7471100
729011,828200,7472100
594191,890200,7435200
1691182,531600,6976700
1519661,519100,6987100
2004578,519100,6987100
1594605,813800,7478000
3172808,813800,7478000
3686558,813800,7478000
553559,532500,6975900
2875738,532500,6975900
1528601,554700,6960200
1556773,568300,6952000
3280942,568300,6952000
3282045,627900,6926600
241820,628200,6926500
1958414,628200,6926500
2393695,628200,6926500
1404895,830200,7471400
2037616,828200,7472300
1917852,828500,7472200
120221,568200,6951900
332965,890700,7435200
2758935,890700,7435200
3192589,890700,7435200
3820967,890700,7435200
1500352,551700,6961900
2003739,551700,6961900
2365135,890100,7435700
2983417,890100,7435700
2554490,552400,6961400
3678159,552400,6961400
2478340,890000,7435800
3384420,551600,6961900
3626445,551600,6961900
3302047,474200,7036300
565352,890000,7435900
2457946,830200,7471700
650673,552200,6961400
774475,552200,6961400
2347935,552200,6961400
3555581,552000,6961500
799585,830100,7471800
865874,830100,7471800
634892,890100,7435900
3610315,890100,7435900
253249,830800,7471500
963406,890000,7436000
3490922,890000,7436000
703367,889900,7436100
3441618,889900,7436100
370240,551900,6961500
1730164,551900,6961500
1443761,552200,6961300
1695985,890200,7435900
3639747,890200,7435900
1558897,514500,6990500
1751990,514500,6990500
635493,831000,7471500
559860,889800,7436300
905770,531400,6976100
2108182,890200,7436000
2206365,785700,7487600
325854,551900,6961300
3757308,551900,6961300
1818649,761100,7493000
3273102,761100,7493000
3206915,456500,7063600
3153543,890100,7436300
2746415,552800,6960500
3268325,552800,6960500
3751885,551100,6961600
1526938,551400,6961400
1954635,551400,6961400
1480677,551700,6961200
1573074,551700,6961200
478761,550900,6961700
915201,550900,6961700
2053219,760600,7493300
1923954,785600,7487900
419887,760700,7493300
877933,760700,7493300
1766344,760700,7493300
3700827,523000,6982500
1067208,637200,6923100
2051409,637200,6923100
1617747,522600,6982800
54931,519300,6985600
2192738,522400,6982900
3767564,572100,6948800
461997,551200,6961300
2764338,551200,6961300
623207,522600,6982600
2621761,522600,6982600
1320377,889900,7437000
880183,572100,6948600
3044750,572100,6948600
3274623,785400,7488300
320376,528100,6977900
842909,528100,6977900
2366326,522400,6982600
1115844,514000,6990000
294445,572200,6948500
1338991,572200,6948500
2588017,889900,7437100
3491151,889900,7437100
1135673,464300,7049400
695604,513700,6990000
3267086,513700,6990000
196714,812300,7480100
1484801,572700,6948000
1570622,572700,6948000
2793057,531700,6974700
2446369,519500,6984700
1054004,526700,6978600
394112,890000,7437400
638138,890000,7437400
1338295,785300,7488700
392246,785400,7488700
363780,531700,6974500
1698524,551300,6960500
2973469,531700,6974500
3232448,551300,6960500
1342870,890800,7437000
1294726,463700,7049500
3644321,463700,7049500
2149562,531800,6974300
3468822,531800,6974300
2608093,785300,7488900
3607828,550600,6960800
1719480,551200,6960400
3553807,551200,6960400
1171972,623700,6926000
3055099,623700,6926000
3743178,550800,6960500
3659205,784000,7489400
2445863,623800,6925900
2672852,623800,6925900
3672268,623800,6925900
2552982,891800,7436500
2485256,786500,7488800
1629946,464100,7048400
1173093,513200,6989700
3391184,513200,6989700
3557880,531600,6974100
309958,463800,7048800
2507568,463800,7048800
3689498,786300,7488900
24622,463900,7048600
814151,463900,7048600
1160150,463900,7048600
62577,463800,7048700
879457,463900,7048500
1260833,531600,6974000
1715631,531600,6974000
2867443,463700,7048800
2124282,463800,7048600
2562394,623800,6925700
3326088,560000,6954400
1363409,463500,7048900
2827934,463500,7048900
220807,623800,6925600
1382551,623800,6925600
979358,531500,6973900
579160,463400,7049000
3123694,623900,6925500
3474266,623900,6925500
3635654,623900,6925500
3829419,623900,6925500
613287,531400,6973900
3238730,531400,6973900
2025447,531500,6973800
2171821,531500,6973800
2666034,531500,6973800
2809018,531500,6973800
3477341,531500,6973800
3774123,531500,6973800
836415,463700,7048400
3748567,463700,7048400
13078,892400,7436500
549598,623800,6925500
3326905,623800,6925500
2572198,512800,6989600
1933688,451500,7069500
2729867,463200,7049000
189964,463100,7049100
2033909,463100,7049100
532474,531400,6973700
482752,892500,7436600
2494875,531300,6973700
2829499,531300,6973700
2894805,464300,7047000
445982,531300,6973600
1239276,531300,6973600
1618497,531400,6973500
2676241,531400,6973500
431984,512600,6989400
1016696,512600,6989400
3091654,785700,7489700
1209446,624000,6925100
1686212,624000,6925100
2870899,624000,6925100
2414443,531200,6973600
2771581,531200,6973600
3095279,531200,6973600
2169129,723700,7499000
495242,531300,6973500
839840,464200,7046800
1819113,464200,7046800
2534777,464200,7046800
1519611,531300,6973300
92,462700,7049000
223056,531100,6973400
858081,531100,6973400
3641465,531300,6973200
3406987,531100,6973300
2681753,462400,7049200
48738,531000,6973300
1106082,864500,7456700
763581,462400,7049100
1131589,462300,7049200
1139762,530900,6973200
2406354,530900,6973200
2443232,505600,6995200
2243878,893000,7437200
3823292,512300,6988800
1020365,472900,7033100
1095307,893000,7437300
3012461,893100,7437300
3077198,893100,7437300
2018212,505100,6995400
2686995,505100,6995400
712809,893100,7437400
301431,623100,6924400
1788220,623100,6924400
2817859,893200,7437500
3844943,786600,7490500
3429803,878300,7448500
3636575,878200,7448600
911818,582400,6940400
2274338,893300,7437700
2494224,893300,7437700
2518521,893300,7437700
3117220,893300,7437700
358851,624200,6923800
2223117,624200,6923800
2383853,624200,6923800
2612790,624200,6923800
3502125,624200,6923800
3727689,624200,6923800
655758,471800,7033600
367185,624200,6923700
875236,624200,6923700
915143,624200,6923700
1174035,624200,6923700
1697985,624200,6923700
1784071,624200,6923700
2029403,624200,6923700
2112476,624200,6923700
2758959,624200,6923700
3176068,624200,6923700
3677687,624200,6923700
3712088,624200,6923700
2015433,471600,7033700
2558393,893500,7437800
1555943,893600,7437800
2088012,893600,7437800
1333750,893500,7437900
2283766,893500,7437900
2717814,878400,7449100
2426558,879300,7448500
